what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338095845023
activated,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1338095845381
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338095850232
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095850660
opened,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1338095850735
activated,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1338095850811
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338095857069
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095857482
opened,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1338095857561
activated,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1338095857615
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338095862817
activated,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1338095863154
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338095875704
activated,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1338095880208
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338095892879
activated,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1338095893166
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338095897174
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095919190
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095922285
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1338095925910
activated,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1338095928118
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338095944955
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095956078
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338095960127
activated,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1338095962157
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1338095964843
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1338095980165
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1338095985894
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1338095988357
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1338095995772
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1338095997555
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338096021205
activated,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1338096021542
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338096036037
activated,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1338096036395
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1338096040343
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338096046120
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338096053613
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1338096056673
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338096061125
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338096061535
opened,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1338096061599
activated,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1338096061672
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338096068855
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338096070946
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.cleanAction",1338096071056
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1338096073519
executed,command,org.wso2.developerstudio.eclipse.carbonserver.base,2.0.0,"org.wso2.developerstudio.eclipse.server",1338096081902
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338096083268
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338096148162
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338096151885
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338096156460
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338096193459
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338096765547
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1338096771578
activated,editor,org.eclipse.wst.wsdl.ui,1.2.302.v201005180400,"org.eclipse.wst.wsdl.ui.internal.WSDLEditor",1338096771999
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338096784050
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338096787026
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.cleanAction",1338096787124
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1338096795589
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338096799430
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338096802833
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1338096802921
error,log,,,"The specified operation is not supported",1338096803011
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338096804812
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338096821081
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338096826228
started,bundle,org.eclipse.wst.server.preview.adapter,1.1.0.v20090311b,"org.eclipse.wst.server.preview.adapter",1338096826503
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338096866600
executed,command,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.publish",1338096882336
