what,kind,bundleId,bundleVersion,description,time
error,log,,,"Invalid thread access",1338130622534
activated,view,com.eviware.soapui.eclipse,4.0.1,"com.eviware.soapui.views.NavigatorView",1338130641983
opened,editor,com.eviware.soapui.eclipse,4.0.1,"com.eviware.soapui.editors.SoapUIEditor",1338130644554
activated,editor,com.eviware.soapui.eclipse,4.0.1,"com.eviware.soapui.editors.SoapUIEditor",1338130644562
error,log,,,"Invalid thread access",1338130664266
error,log,,,"Invalid thread access",1338130664267
error,log,,,"Invalid thread access",1338130664268
error,log,,,"Invalid thread access",1338130664269
error,log,,,"Invalid thread access",1338130664772
error,log,,,"Invalid thread access",1338130664772
error,log,,,"Invalid thread access",1338130664773
error,log,,,"Invalid thread access",1338130664774
activated,view,com.eviware.soapui.eclipse,4.0.1,"com.eviware.soapui.views.NavigatorView",1338130675448
opened,editor,com.eviware.soapui.eclipse,4.0.1,"com.eviware.soapui.editors.SoapUIEditor",1338130679359
activated,editor,com.eviware.soapui.eclipse,4.0.1,"com.eviware.soapui.editors.SoapUIEditor",1338130679367
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338130685404
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338130697524
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338130699983
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338130714142
error,log,,,"Invalid thread access",1338130724596
error,log,,,"Invalid thread access",1338130724600
error,log,,,"Invalid thread access",1338130724601
error,log,,,"Invalid thread access",1338130724602
error,log,,,"Invalid thread access",1338130725105
error,log,,,"Invalid thread access",1338130725105
error,log,,,"Invalid thread access",1338130725106
error,log,,,"Invalid thread access",1338130725107
error,log,,,"Invalid thread access",1338130725612
error,log,,,"Invalid thread access",1338130725612
error,log,,,"Invalid thread access",1338130725613
error,log,,,"Invalid thread access",1338130725614
error,log,,,"Invalid thread access",1338130726118
error,log,,,"Invalid thread access",1338130726119
error,log,,,"Invalid thread access",1338130726120
error,log,,,"Invalid thread access",1338130726120
error,log,,,"Invalid thread access",1338130726622
error,log,,,"Invalid thread access",1338130726623
error,log,,,"Invalid thread access",1338130726623
error,log,,,"Invalid thread access",1338130726624
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338130726848
error,log,,,"Invalid thread access",1338130727127
error,log,,,"Invalid thread access",1338130727128
error,log,,,"Invalid thread access",1338130727129
error,log,,,"Invalid thread access",1338130727129
error,log,,,"Invalid thread access",1338130727632
error,log,,,"Invalid thread access",1338130727633
error,log,,,"Invalid thread access",1338130727634
error,log,,,"Invalid thread access",1338130727634
error,log,,,"Invalid thread access",1338130728137
error,log,,,"Invalid thread access",1338130728138
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1338203583543
started,bundle,org.eclipse.osgi,3.6.0.v20100517,"org.eclipse.osgi",1338203583545
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1338203583546
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1338203583546
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1338203583576
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1338203583577
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1338203583605
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1338203583606
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1338203583606
started,bundle,org.eclipse.core.filesystem,1.3.0.v20100526-0737,"org.eclipse.core.filesystem",1338203583612
started,bundle,org.eclipse.core.jobs,3.5.0.v20100515,"org.eclipse.core.jobs",1338203583612
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1338203583638
started,bundle,org.eclipse.core.resources,3.6.0.v20100526-0737,"org.eclipse.core.resources",1338203583657
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1338203583658
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1338203583672
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1338203583673
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1338203583692
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1338203583728
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1338203583757
started,bundle,org.eclipse.draw2d,3.6.0.v20100525-1225,"org.eclipse.draw2d",1338203583757
started,bundle,org.eclipse.emf.common,2.6.0.v20100614-1136,"org.eclipse.emf.common",1338203583757
started,bundle,org.eclipse.emf.common.ui,2.6.0.v20100614-1136,"org.eclipse.emf.common.ui",1338203583757
started,bundle,org.eclipse.emf.ecore,2.6.0.v20100614-1136,"org.eclipse.emf.ecore",1338203583757
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1338203583767
started,bundle,org.eclipse.emf.edit,2.6.0.v20100614-1136,"org.eclipse.emf.edit",1338203583767
started,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100614-1136,"org.eclipse.emf.edit.ui",1338203583767
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1338203583772
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1338203583788
started,bundle,org.eclipse.equinox.app,1.3.0.v20100512,"org.eclipse.equinox.app",1338203583788
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1338203583789
started,bundle,org.eclipse.equinox.ds,1.2.0.v20100507,"org.eclipse.equinox.ds",1338203583789
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1338203583790
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.artifact.repository",1338203583808
started,bundle,org.eclipse.equinox.p2.core,2.0.0.v20100510,"org.eclipse.equinox.p2.core",1338203583809
started,bundle,org.eclipse.equinox.p2.director,2.0.0.v20100525,"org.eclipse.equinox.p2.director",1338203583828
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.200.v20100601,"org.eclipse.equinox.p2.directorywatcher",1338203583829
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1338203583857
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1338203583881
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1338203583917
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1338203583927
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1338203583975
started,bundle,org.eclipse.equinox.p2.publisher,1.1.0.v20100513,"org.eclipse.equinox.p2.publisher",1338203583987
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1338203584023
started,bundle,org.eclipse.equinox.p2.repository,2.0.0.v20100519,"org.eclipse.equinox.p2.repository",1338203584077
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.0.v20100513,"org.eclipse.equinox.p2.touchpoint.eclipse",1338203584079
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1338203584079
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1338203584120
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1338203584121
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1338203584204
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1338203584294
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1338203584295
started,bundle,org.eclipse.gef,3.6.0.v20100525-1225,"org.eclipse.gef",1338203584295
