what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338124865244
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338124869999
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1338124881725
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338124894453
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338124901974
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1338124904544
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1338124907374
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1338124909452
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338124913813
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338124916364
executed,command,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.project.cleanAction",1338124916486
activated,view,org.eclipse.wst.server.ui,1.1.203.v20100601,"org.eclipse.wst.server.ui.ServersView",1338124926894
executed,command,org.wso2.developerstudio.eclipse.carbonserver.base,2.0.0,"org.wso2.developerstudio.eclipse.server",1338124929626
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338124932292
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338124955311
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338124958115
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338124964458
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338124965940
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338124970307
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1338124971857
